Wavelength (nm),A3 Abs,B1 Abs,A3 Transmittance,A3 Transmittance (%),B1 Transmittance,B1 Transmittance (%)
905.585022,0.08570661396,0.1539000124,0.8209059170296348,82.09059170296348,0.7016168130353733,70.16168130353732
906.6960449,0.08694144338,0.1550104767,0.8185751504919693,81.85751504919693,0.6998251135722436,69.98251135722437
907.8070068,0.08874931186,0.1564722359,0.8151746921593773,81.51746921593774,0.6974735843867071,69.74735843867072
908.9180298,0.09175882488,0.159151122,0.8095453361392454,80.95453361392454,0.6931845557385821,69.3184555738582
910.0289917,0.09603115916,0.1630261689,0.8016205477617468,80.16205477617468,0.687027041183801,68.7027041183801
911.1400146,0.1018416435,0.1684344709,0.790966985175894,79.0966985175894,0.6785244928445102,67.85244928445103
912.2510376,0.1073577031,0.1741201133,0.7809842882861302,78.09842882861302,0.6696993643151136,66.96993643151136
913.3619995,0.1111436412,0.1784340441,0.7742056899499172,77.42056899499173,0.6630800413749797,66.30800413749796
914.4730225,0.1119640917,0.180175975,0.7727444744483725,77.27444744483725,0.6604257909631429,66.04257909631428
915.5839844,0.1096897274,0.1784070283,0.7768018882781866,77.68018882781867,0.663121290333254,66.31212903332539
916.6950073,0.1056439653,0.1746312529,0.7840721618710615,78.40721618710616,0.6689116303720062,66.89116303720061
917.8060303,0.1017487049,0.1704675257,0.7911362694600689,79.11362694600689,0.6753555517097805,67.53555517097804
918.9169922,0.09869296849,0.1671273857,0.7967224071579512,79.67224071579511,0.6805697071487387,68.05697071487387
920.0280151,0.09746526182,0.1652978063,0.79897784744433,79.897784744433,0.6834428331707009,68.3442833170701
921.1390381,0.09778648615,0.1652798951,0.7983871048899487,79.83871048899486,0.6834710203437249,68.34710203437248
922.25,0.09972713888,0.1669680476,0.7948274568024438,79.48274568024438,0.6808194468619589,68.0819446861959
923.3610229,0.1035376191,0.1703369617,0.7878841810388314,78.78841810388315,0.6755586175598174,67.55586175598174
924.4719849,0.1080087349,0.1746413559,0.7798144260745379,77.98144260745379,0.6688960696502426,66.88960696502426
925.5830078,0.1123753116,0.1791928113,0.7720131331029136,77.20131331029137,0.661922568385617,66.1922568385617
926.6940308,0.1162304729,0.1832089424,0.7651904252384477,76.51904252384477,0.655829665717161,65.5829665717161
927.8049927,0.118511416,0.1856678426,0.7611821300722194,76.11821300722194,0.6521269635646707,65.21269635646706
928.9160156,0.1195731685,0.1869091541,0.7593234835780405,75.93234835780405,0.6502656989662594,65.02656989662594
930.0270386,0.1200497821,0.1873946488,0.7584906261454631,75.84906261454631,0.649539177747068,64.95391777470681
931.1380005,0.1199155077,0.1873165071,0.7587251711923428,75.87251711923429,0.6496560584908352,64.96560584908352
