"YbYag_5_B_R"
"Wavelength nm.","R%"
1070,00000,103,13314
1071,00000,102,69672
1072,00000,102,30556
1073,00000,102,74750
1074,00000,103,52459
1075,00000,103,29665
1076,00000,103,72406
1077,00000,103,41371
1078,00000,103,71362
1079,00000,102,60188
1080,00000,102,73322
1081,00000,103,33902
1082,00000,104,70003
1083,00000,105,10217
1084,00000,104,61752
1085,00000,103,95414
1086,00000,103,38063
1087,00000,103,84909
1088,00000,103,51109
1089,00000,103,80611
1090,00000,103,27057
1091,00000,103,64844
1092,00000,103,55907
1093,00000,103,33723
1094,00000,103,18834
1095,00000,102,99687
1096,00000,103,17904
1097,00000,102,70027
1098,00000,102,49078
1099,00000,102,35032
1100,00000,102,88597
1101,00000,103,04362
1102,00000,102,78268
1103,00000,102,50602
1104,00000,102,61217
1105,00000,102,51093
1106,00000,102,40726
1107,00000,102,53139
1108,00000,102,80452
1109,00000,103,28623
1110,00000,103,21108
1111,00000,103,45895
1112,00000,103,12040
1113,00000,103,01003
1114,00000,102,04166
1115,00000,102,29763
1116,00000,102,08794
1117,00000,102,73670
1118,00000,102,01736
1119,00000,101,88251
1120,00000,101,76534
1121,00000,102,11328
1122,00000,102,63902
1123,00000,102,78924
1124,00000,103,02177
1125,00000,102,99783
1126,00000,103,16221
1127,00000,102,60932
1128,00000,101,81898
1129,00000,101,56361
1130,00000,101,79051
1131,00000,101,81570
1132,00000,102,08891
1133,00000,102,12804
1134,00000,102,87018
1135,00000,102,65514
1136,00000,102,69165
1137,00000,102,04714
1138,00000,102,18130
1139,00000,102,13693
1140,00000,102,33270
1141,00000,101,82461
1142,00000,101,75551
1143,00000,101,92820
1144,00000,102,39014
1145,00000,102,23266
1146,00000,101,99417
1147,00000,101,56712
1148,00000,101,59794
1149,00000,101,78178
1150,00000,102,22024
1151,00000,102,17989
1152,00000,101,98739
1153,00000,101,48002
1154,00000,101,87340
1155,00000,101,70595
1156,00000,101,89241
1157,00000,101,27424
1158,00000,100,87005
1159,00000,101,26826
1160,00000,101,14475
1161,00000,101,34023
1162,00000,100,47658
1163,00000,100,81855
1164,00000,100,74670
1165,00000,100,74189
1166,00000,100,13809
1167,00000,100,40811
1168,00000,100,22276
1169,00000,100,01044
1170,00000,99,10754
1171,00000,98,73746
1172,00000,98,27824
1173,00000,97,93281
1174,00000,97,00857
1175,00000,96,57510
1176,00000,95,74374
1177,00000,95,03028
1178,00000,93,77961
1179,00000,92,37154
1180,00000,90,86427
1181,00000,88,67500
1182,00000,86,47979
1183,00000,83,71523
1184,00000,80,05688
1185,00000,75,94073
1186,00000,70,29289
1187,00000,64,38258
1188,00000,57,29473
1189,00000,50,19468
1190,00000,42,68276
1191,00000,34,89424
1192,00000,27,26046
1193,00000,20,45957
1194,00000,14,44046
1195,00000,10,43214
1196,00000,8,18552
1197,00000,8,67292
1198,00000,10,72504
1199,00000,14,41329
1200,00000,17,18366
