wl_nm,n,k,alpha_abs_percm,alpha_scat_percm,alphad_abs,alphad_scat,yag_ref_n,T_model,T_meas
674.0,1.8248731969766574,1.2909463622723373e-28,2.4069006575034076e-23,3.720732423490711,2.4069006575034077e-24,0.3720732423490711,1.8269779953171363,0.5787659987334691,0.57915
675.0,1.824814503288377,2.4405390825841336e-28,4.543513868234126e-23,3.719997879081968,4.543513868234126e-24,0.37199978790819677,1.826922853749497,0.5788192757243734,0.57922
676.0,1.8247560759520924,4.586320494257914e-28,8.525651344241993e-23,3.7192645667734796,8.525651344241993e-24,0.37192645667734797,1.8268679376291772,0.5788724380670046,0.57948
677.0,1.8246979133248078,8.56768505987598e-28,1.5903206169794626e-22,3.718532482680509,1.5903206169794625e-23,0.3718532482680509,1.8268132455367219,0.5789254862513259,0.57981
678.0,1.8246400137762335,1.5911176113195623e-27,2.949052152636506e-22,3.717801622936282,2.9490521526365055e-23,0.37178016229362815,1.8267587760635875,0.5789784207642141,0.57954
679.0,1.824582375688668,2.9376485861387858e-27,5.4367571234415615e-22,3.717071983691878,5.436757123441562e-23,0.3717071983691878,1.8267045278120435,0.5790312420894792,0.57951
680.0,1.8245249974568793,5.392312968489585e-27,9.964971063331677e-22,3.716343561116125,9.964971063331677e-23,0.3716343561116125,1.8266504993950703,0.579083950707894,0.57963
681.0,1.8244678774879892,9.841171238679785e-27,1.81597364265231e-21,3.7156163513954845,1.8159736426523098e-22,0.37156163513954843,1.826596689436261,0.5791365470972165,0.57986
682.0,1.8244110142013599,1.7858029798492208e-26,3.2904783121718903e-21,3.714890350733953,3.29047831217189e-22,0.3714890350733953,1.826543096569724,0.5791890317322156,0.57992
683.0,1.8243544060284766,3.222209751470954e-26,5.928474660935017e-21,3.714165555352949,5.928474660935017e-22,0.3714165555352949,1.8264897194399843,0.5792414050846959,0.57991
684.0,1.8242980514128397,5.781305016331078e-26,1.0621348168109668e-20,3.713441961491211,1.0621348168109669e-21,0.3713441961491211,1.8264365567018903,0.5792936676235215,0.58006
685.0,1.824241948809849,1.0314968832154985e-25,1.8922879010280752e-20,3.7127195654046945,1.892287901028075e-21,0.37127195654046946,1.8263836070205164,0.5793458198146395,0.58009
686.0,1.8241860966866978,1.830197343190886e-25,3.352614885124225e-20,3.711998363366462,3.3526148851242246e-21,0.3711998363366462,1.8263308690710707,0.5793978621211049,0.58021
687.0,1.8241304935222598,3.229488471374932e-25,5.907270600596459e-20,3.711278351666588,5.907270600596459e-21,0.3711278351666588,1.8262783415388022,0.5794497950031029,0.58032
688.0,1.8240751378069857,5.667520264328514e-25,1.0351767457259152e-19,3.7105595266120495,1.0351767457259152e-20,0.37105595266120495,1.826226023118908,0.5795016189179729,0.5802
689.0,1.8240200280427934,9.892214219552981e-25,1.804197824086162e-19,3.7098418845266297,1.804197824086162e-20,0.370984188452663,1.826173912516444,0.5795533343202329,0.5805
690.0,1.8239651627429632,1.7173248354891534e-24,3.12761454318842e-19,3.7091254217508154,3.12761454318842e-20,0.3709125421750815,1.8261220084462335,0.5796049416615978,0.58042
691.0,1.823910540432036,2.9654265572309483e-24,5.392858053231154e-19,3.7084101346416967,5.392858053231154e-20,0.3708410134641697,1.8260703096327795,0.5796564413910092,0.5799
692.0,1.8238561596457066,5.093482456079366e-24,9.249506974108343e-19,3.7076960195728668,9.249506974108344e-20,0.3707696019572867,1.8260188148101766,0.5797078339546498,0.57994
693.0,1.8238020189307234,8.702667142356716e-24,1.5780799515766312e-18,3.706983072934327,1.5780799515766312e-19,0.3706983072934327,1.825967522722023,0.5797591197959722,0.57969
694.0,1.8237481168447882,1.479165286125599e-23,2.6783485857851445e-18,3.706271291132385,2.6783485857851447e-19,0.37062712911323853,1.8259164321213353,0.579810299355716,0.57938
695.0,1.8236944519564549,2.501062442370988e-23,4.5221982130198796e-18,3.705560670589562,4.522198213019879e-19,0.37055606705895616,1.8258655417704643,0.579861373071933,0.57989
696.0,1.8236410228450308,4.2071930870541016e-23,7.596141893403981e-18,3.7048512077444884,7.596141893403981e-19,0.37048512077444884,1.8258148504410086,0.5799123413800079,0.58034
697.0,1.823587828100481,7.041041201676096e-23,1.2694452403333526e-17,3.7041428990518206,1.2694452403333526e-18,0.37041428990518205,1.8257643569137327,0.5799632047126776,0.57968
698.0,1.8235348663233266,1.1723955912017322e-22,2.1107102443670053e-17,3.703435740982136,2.1107102443670053e-18,0.3703435740982136,1.8257140599784842,0.5800139635000546,0.57968
699.0,1.8234821361245557,1.9423187501249342e-22,3.4918307961786563e-17,3.7027297300218396,3.4918307961786565e-18,0.3702729730021839,1.825663958434112,0.5800646181696458,0.58001
700.0,1.8234296361255233,3.201783178376553e-22,5.74782772090009e-17,3.7020248626730776,5.747827720900089e-18,0.37020248626730773,1.8256140510883863,0.5801151691463767,0.57964
701.0,1.82337736495786,5.251753694949223e-22,9.414476933817706e-17,3.7013211354536364,9.414476933817706e-18,0.37013211354536363,1.825564336757917,0.5801656168526079,0.57969
702.0,1.823325321263378,8.571830856040605e-22,1.5344273985841294e-16,3.7006185448968547,1.5344273985841293e-17,0.3700618544896855,1.8255148142680773,0.5802159617081584,0.57968
703.0,1.8232735036939822,1.392243879587682e-21,2.488684577023052e-16,3.699917087551533,2.4886845770230522e-17,0.36999170875515325,1.8254654824529222,0.5802662041303233,0.57972
704.0,1.8232219109115748,2.250324078642821e-21,4.016819087307106e-16,3.6992167599818364,4.016819087307106e-17,0.36992167599818365,1.825416340155114,0.5803163445338944,0.58006
705.0,1.82317054158797,3.6197473668507816e-21,6.452069069815269e-16,3.6985175587672154,6.45206906981527e-17,0.3698517558767216,1.825367386225844,0.5803663833311824,0.58
706.0,1.823119394404801,5.7946898126942805e-21,1.03141954364827e-15,3.697819480502304,1.03141954364827e-16,0.3697819480502304,1.8253186195247575,0.5804163209320338,0.57923
